bidder,bid_amount,bid_time,starting_price,automatic
s***t(195),$147.50,3 Mar 2019 at 8:22:20PM PST,$99.99,False
s***t(195),$147.50,3 Mar 2019 at 8:15:32PM PST,$99.99,False
8***c(2),$145.00,3 Mar 2019 at 8:15:01PM PST,$99.99,False
8***c(2),$135.50,3 Mar 2019 at 8:15:01PM PST,$99.99,True
s***t(195),$133.00,3 Mar 2019 at 8:14:45PM PST,$99.99,False
s***t(195),$132.50,3 Mar 2019 at 8:14:45PM PST,$99.99,True
8***c(2),$130.00,3 Mar 2019 at 8:14:17PM PST,$99.99,False
8***c(2),$127.50,3 Mar 2019 at 8:14:17PM PST,$99.99,True
s***t(195),$125.00,3 Mar 2019 at 8:13:26PM PST,$99.99,False
s***t(195),$124.50,3 Mar 2019 at 8:13:26PM PST,$99.99,True
8***c(2),$122.00,3 Mar 2019 at 8:14:01PM PST,$99.99,False
s***t(195),$116.50,3 Mar 2019 at 8:13:26PM PST,$99.99,True
8***c(2),$114.00,3 Mar 2019 at 6:05:56PM PST,$99.99,False
8***c(2),$112.50,3 Mar 2019 at 6:05:56PM PST,$99.99,True
a***r(371),$110.00,3 Mar 2019 at 7:52:32PM PST,$99.99,False
8***c(2),$109.00,3 Mar 2019 at 4:27:31PM PST,$99.99,False
8***c(2),$107.50,3 Mar 2019 at 4:27:31PM PST,$99.99,True
b***1(57),$105.00,3 Mar 2019 at 4:45:00PM PST,$99.99,False
8***c(2),$104.00,3 Mar 2019 at 4:06:37PM PST,$99.99,False
8***c(2),$102.50,3 Mar 2019 at 4:06:37PM PST,$99.99,True
b***1(57),$100.00,2 Mar 2019 at 6:04:36AM PST,$99.99,False
b***1(57),$99.99,2 Mar 2019 at 6:04:36AM PST,$99.99,True
Starting Price,$99.99,24 Feb 2019 at 9:03:37PM PST,$99.99,False
