bidder,bid_amount,bid_time,starting_price,automatic
0***i(256),$164.50,26 Feb 2019 at 1:20:42PM PST,$49.99,False
a***r(491),$162.00,26 Feb 2019 at 7:51:19AM PST,$49.99,False
c***k(355),$161.00,26 Feb 2019 at 1:17:02PM PST,$49.99,False
a***r(491),$158.00,26 Feb 2019 at 7:51:19AM PST,$49.99,True
4***l(4),$155.50,24 Feb 2019 at 9:06:05AM PST,$49.99,False
a***o(131),$155.00,25 Feb 2019 at 3:55:25PM PST,$49.99,False
4***l(4),$152.50,24 Feb 2019 at 9:06:05AM PST,$49.99,True
a***h(57),$150.00,23 Feb 2019 at 5:02:43PM PST,$49.99,False
4***l(4),$150.00,24 Feb 2019 at 9:05:15AM PST,$49.99,False
a***h(57),$142.50,23 Feb 2019 at 5:02:43PM PST,$49.99,True
4***l(4),$140.00,24 Feb 2019 at 9:05:04AM PST,$49.99,False
a***h(57),$137.50,23 Feb 2019 at 5:02:43PM PST,$49.99,True
4***l(4),$135.00,24 Feb 2019 at 9:02:37AM PST,$49.99,False
a***h(57),$132.50,23 Feb 2019 at 5:02:43PM PST,$49.99,True
4***l(4),$130.00,24 Feb 2019 at 9:02:27AM PST,$49.99,False
a***h(57),$127.50,23 Feb 2019 at 5:02:43PM PST,$49.99,True
r***a(17),$125.00,21 Feb 2019 at 9:05:19PM PST,$49.99,False
r***a(17),$113.50,21 Feb 2019 at 9:05:19PM PST,$49.99,True
-***a(68),$111.00,22 Feb 2019 at 7:37:43AM PST,$49.99,False
r***a(17),$61.00,21 Feb 2019 at 9:05:19PM PST,$49.99,True
r***w(33),$60.00,22 Feb 2019 at 6:45:27AM PST,$49.99,False
r***a(17),$59.00,21 Feb 2019 at 9:05:19PM PST,$49.99,True
r***7(333),$58.00,21 Feb 2019 at 7:45:51PM PST,$49.99,False
r***7(333),$54.00,21 Feb 2019 at 7:45:51PM PST,$49.99,True
n***l(0),$53.00,21 Feb 2019 at 4:59:56PM PST,$49.99,False
a***o(131),$52.00,21 Feb 2019 at 4:04:16PM PST,$49.99,False
n***l(0),$51.00,21 Feb 2019 at 3:10:45PM PST,$49.99,False
a***h(57),$50.00,21 Feb 2019 at 1:51:08PM PST,$49.99,False
a***h(57),$49.99,21 Feb 2019 at 1:51:08PM PST,$49.99,True
Starting Price,$49.99,21 Feb 2019 at 1:21:16PM PST,$49.99,False
