bidder,bid_amount,bid_time,starting_price,automatic
s***n(155),$196.00,6 Feb 2019 at 7:53:41AM PST,$100.00,False
s***0(4),$194.00,6 Feb 2019 at 7:53:31AM PST,$100.00,False
s***0(4),$193.50,6 Feb 2019 at 7:53:31AM PST,$100.00,True
s***n(155),$191.00,6 Feb 2019 at 7:53:19AM PST,$100.00,False
s***0(4),$189.00,6 Feb 2019 at 7:53:01AM PST,$100.00,False
s***0(4),$188.50,6 Feb 2019 at 7:53:01AM PST,$100.00,True
s***n(155),$186.00,6 Feb 2019 at 7:52:32AM PST,$100.00,False
s***0(4),$184.00,6 Feb 2019 at 7:52:55AM PST,$100.00,False
s***0(4),$183.50,6 Feb 2019 at 7:52:55AM PST,$100.00,True
s***n(155),$181.00,6 Feb 2019 at 7:52:09AM PST,$100.00,False
s***0(4),$179.00,6 Feb 2019 at 7:51:29AM PST,$100.00,False
s***0(4),$178.50,6 Feb 2019 at 7:51:29AM PST,$100.00,True
s***n(155),$176.00,6 Feb 2019 at 5:28:06AM PST,$100.00,False
s***0(4),$175.01,6 Feb 2019 at 7:51:15AM PST,$100.00,False
s***n(155),$173.00,6 Feb 2019 at 5:27:00AM PST,$100.00,False
s***n(155),$172.51,6 Feb 2019 at 5:27:00AM PST,$100.00,True
g***g(682),$170.01,6 Feb 2019 at 4:15:43AM PST,$100.00,False
s***n(155),$170.00,6 Feb 2019 at 5:26:43AM PST,$100.00,False
g***g(682),$167.50,6 Feb 2019 at 4:15:43AM PST,$100.00,True
s***n(155),$165.00,6 Feb 2019 at 5:26:29AM PST,$100.00,False
g***g(682),$162.50,6 Feb 2019 at 4:15:43AM PST,$100.00,True
i***n(50),$160.00,5 Feb 2019 at 1:27:16PM PST,$100.00,False
i***n(50),$157.50,5 Feb 2019 at 1:27:16PM PST,$100.00,True
9***n(4),$155.00,5 Feb 2019 at 1:26:12PM PST,$100.00,False
i***n(50),$153.00,5 Feb 2019 at 1:22:04PM PST,$100.00,False
i***n(50),$152.50,5 Feb 2019 at 1:22:04PM PST,$100.00,True
9***n(4),$150.00,5 Feb 2019 at 12:38:36PM PST,$100.00,False
i***n(50),$150.00,5 Feb 2019 at 1:21:40PM PST,$100.00,False
9***n(4),$147.50,5 Feb 2019 at 12:38:36PM PST,$100.00,True
s***o(88),$145.00,30 Jan 2019 at 2:59:51PM PST,$100.00,False
a***r(1),$143.00,30 Jan 2019 at 1:42:16PM PST,$100.00,False
a***r(1),$142.50,30 Jan 2019 at 1:42:16PM PST,$100.00,True
-***8(1),$140.00,30 Jan 2019 at 12:53:23PM PST,$100.00,False
a***r(1),$138.00,30 Jan 2019 at 1:42:12PM PST,$100.00,False
-***8(1),$135.50,30 Jan 2019 at 12:53:23PM PST,$100.00,True
o***j(479),$133.00,30 Jan 2019 at 10:43:40AM PST,$100.00,False
-***8(1),$133.00,30 Jan 2019 at 12:53:05PM PST,$100.00,False
o***j(479),$127.50,30 Jan 2019 at 10:43:40AM PST,$100.00,True
-***8(1),$125.00,30 Jan 2019 at 12:52:53PM PST,$100.00,False
o***j(479),$122.50,30 Jan 2019 at 10:43:40AM PST,$100.00,True
_***5(0)Not a registered user,$120.00,30 Jan 2019 at 9:48:50AM PST,$100.00,False
o***j(479),$120.00,30 Jan 2019 at 10:43:36AM PST,$100.00,False
_***5(0)Not a registered user,$107.50,30 Jan 2019 at 9:48:50AM PST,$100.00,True
-***8(1),$105.00,30 Jan 2019 at 8:49:06AM PST,$100.00,False
-***8(1),$102.50,30 Jan 2019 at 8:49:06AM PST,$100.00,True
0***t(140),$100.00,30 Jan 2019 at 8:23:48AM PST,$100.00,False
0***t(140),$100.00,30 Jan 2019 at 8:23:48AM PST,$100.00,True
Starting Price,$100.00,30 Jan 2019 at 7:53:42AM PST,$100.00,False
