bidder,bid_amount,bid_time,starting_price,automatic
a***r(49),$162.50,9 Feb 2019 at 9:57:45AM PST,$113.00,False
a***4(39),$160.00,9 Feb 2019 at 9:57:50AM PST,$113.00,False
a***r(49),$157.50,9 Feb 2019 at 9:57:45AM PST,$113.00,True
a***4(39),$155.00,9 Feb 2019 at 9:56:29AM PST,$113.00,False
i***s(165),$152.50,9 Feb 2019 at 9:56:09AM PST,$113.00,False
a***4(39),$150.00,9 Feb 2019 at 9:52:01AM PST,$113.00,False
i***s(165),$150.00,9 Feb 2019 at 9:56:01AM PST,$113.00,False
a***4(39),$147.50,9 Feb 2019 at 9:52:01AM PST,$113.00,True
u***_(182),$145.00,9 Feb 2019 at 9:51:24AM PST,$113.00,False
a***4(39),$143.00,9 Feb 2019 at 9:48:49AM PST,$113.00,False
a***4(39),$142.50,9 Feb 2019 at 9:48:49AM PST,$113.00,True
i***i(3),$140.00,9 Feb 2019 at 9:47:56AM PST,$113.00,False
d***l(110),$139.00,9 Feb 2019 at 9:41:04AM PST,$113.00,False
d***l(110),$137.50,9 Feb 2019 at 9:41:04AM PST,$113.00,True
r***e(853),$135.00,9 Feb 2019 at 9:38:09AM PST,$113.00,False
r***e(853),$133.50,9 Feb 2019 at 9:38:09AM PST,$113.00,True
3***3(22),$131.00,9 Feb 2019 at 9:25:39AM PST,$113.00,False
d***l(110),$130.00,9 Feb 2019 at 7:58:43AM PST,$113.00,False
d***l(110),$128.00,9 Feb 2019 at 7:58:43AM PST,$113.00,True
a***9(1),$125.50,9 Feb 2019 at 7:04:01AM PST,$113.00,False
d***l(110),$123.00,9 Feb 2019 at 6:41:57AM PST,$113.00,False
a***p(3),$120.50,9 Feb 2019 at 6:02:28AM PST,$113.00,False
a***r(49),$118.00,8 Feb 2019 at 6:05:53PM PST,$113.00,False
3***3(22),$116.00,8 Feb 2019 at 3:22:08AM PST,$113.00,False
3***3(22),$115.50,8 Feb 2019 at 3:22:08AM PST,$113.00,True
u***_(182),$113.00,7 Feb 2019 at 10:29:02PM PST,$113.00,False
u***_(182),$113.00,7 Feb 2019 at 10:29:02PM PST,$113.00,True
Starting Price,$113.00,6 Feb 2019 at 9:57:54AM PST,$113.00,False
