bidder,bid_amount,bid_time,starting_price,automatic
o***6(332),$192.50,26 Feb 2019 at 1:32:46AM PST,$108.00,False
3***b(45),$190.00,25 Feb 2019 at 10:39:45PM PST,$108.00,False
3***b(45),$177.50,25 Feb 2019 at 10:39:45PM PST,$108.00,True
1***9(46),$175.00,24 Feb 2019 at 10:17:56AM PST,$108.00,False
1***9(46),$152.50,24 Feb 2019 at 10:17:56AM PST,$108.00,True
r***a(17),$150.00,20 Feb 2019 at 2:47:47AM PST,$108.00,False
r***a(17),$149.50,20 Feb 2019 at 2:47:47AM PST,$108.00,True
n***n(20),$147.00,23 Feb 2019 at 1:31:34PM PST,$108.00,False
r***a(17),$141.50,20 Feb 2019 at 2:47:47AM PST,$108.00,True
8***n(2),$139.00,22 Feb 2019 at 5:59:12PM PST,$108.00,False
r***a(17),$136.00,20 Feb 2019 at 2:47:47AM PST,$108.00,True
8***n(2),$133.50,20 Feb 2019 at 12:50:29AM PST,$108.00,False
d***n(18),$131.00,20 Feb 2019 at 12:42:07AM PST,$108.00,False
8***n(2),$130.00,19 Feb 2019 at 9:31:57PM PST,$108.00,False
8***n(2),$128.50,19 Feb 2019 at 9:31:57PM PST,$108.00,True
d***n(18),$126.00,20 Feb 2019 at 12:41:50AM PST,$108.00,False
d***n(18),$123.50,20 Feb 2019 at 12:41:50AM PST,$108.00,True
8***n(2),$121.00,19 Feb 2019 at 9:31:38PM PST,$108.00,False
r***a(17),$120.00,19 Feb 2019 at 8:38:01PM PST,$108.00,False
r***a(17),$118.50,19 Feb 2019 at 8:38:01PM PST,$108.00,True
8***n(2),$116.00,19 Feb 2019 at 9:31:33PM PST,$108.00,False
r***a(17),$113.00,19 Feb 2019 at 8:38:01PM PST,$108.00,True
8***n(2),$110.50,19 Feb 2019 at 9:31:23PM PST,$108.00,False
8***n(2),$108.00,19 Feb 2019 at 9:31:23PM PST,$108.00,True
Starting Price,$108.00,19 Feb 2019 at 6:48:47AM PST,$108.00,False
