bidder,bid_amount,bid_time,starting_price,automatic
p***n(2),$206.00,3 Apr 2019 at 12:18:24AM PDT,$9.88,False
i***e(368),$205.51,3 Apr 2019 at 12:16:06AM PDT,$9.88,False
i***e(368),$203.50,3 Apr 2019 at 12:16:06AM PDT,$9.88,True
p***n(2),$201.00,3 Apr 2019 at 12:18:20AM PDT,$9.88,False
i***e(368),$195.50,3 Apr 2019 at 12:16:06AM PDT,$9.88,True
p***n(2),$193.00,3 Apr 2019 at 12:18:16AM PDT,$9.88,False
i***e(368),$187.50,3 Apr 2019 at 12:16:06AM PDT,$9.88,True
p***n(2),$185.00,3 Apr 2019 at 12:18:13AM PDT,$9.88,False
i***e(368),$184.00,3 Apr 2019 at 12:15:41AM PDT,$9.88,False
i***e(368),$182.50,3 Apr 2019 at 12:15:41AM PDT,$9.88,True
o***4(23),$180.00,2 Apr 2019 at 6:38:33PM PDT,$9.88,False
o***4(23),$171.50,2 Apr 2019 at 6:38:33PM PDT,$9.88,True
i***e(368),$169.00,3 Apr 2019 at 12:15:33AM PDT,$9.88,False
o***4(23),$163.50,2 Apr 2019 at 6:38:33PM PDT,$9.88,True
p***n(2),$161.00,2 Apr 2019 at 6:37:30PM PDT,$9.88,False
p***n(2),$158.50,2 Apr 2019 at 6:37:30PM PDT,$9.88,True
3***i(371),$156.00,2 Apr 2019 at 6:14:29PM PDT,$9.88,False
p***n(2),$154.00,1 Apr 2019 at 2:43:05PM PDT,$9.88,False
p***n(2),$153.50,1 Apr 2019 at 2:43:05PM PDT,$9.88,True
e***e(87),$151.00,1 Apr 2019 at 2:23:40PM PDT,$9.88,False
p***n(2),$151.00,1 Apr 2019 at 2:43:00PM PDT,$9.88,False
e***e(87),$145.50,1 Apr 2019 at 2:23:40PM PDT,$9.88,True
p***n(2),$143.00,1 Apr 2019 at 2:42:55PM PDT,$9.88,False
e***e(87),$140.50,1 Apr 2019 at 2:23:40PM PDT,$9.88,True
p***n(2),$138.00,1 Apr 2019 at 6:37:41AM PDT,$9.88,False
p***n(2),$137.50,1 Apr 2019 at 6:37:41AM PDT,$9.88,True
o***4(23),$135.00,1 Apr 2019 at 1:55:34AM PDT,$9.88,False
o***4(23),$132.50,1 Apr 2019 at 1:55:34AM PDT,$9.88,True
p***n(2),$130.00,1 Apr 2019 at 6:37:37AM PDT,$9.88,False
