bidder,bid_amount,bid_time,starting_price,automatic
o***a(188),$183.50,6 Apr 2019 at 6:25:53AM PDT,$49.99,False
3***o(2),$181.00,6 Apr 2019 at 6:23:49AM PDT,$49.99,False
g***_(15),$180.00,6 Apr 2019 at 5:39:13AM PDT,$49.99,False
g***_(15),$178.50,6 Apr 2019 at 5:39:13AM PDT,$49.99,True
3***o(2),$176.00,6 Apr 2019 at 6:23:15AM PDT,$49.99,False
g***_(15),$172.50,6 Apr 2019 at 5:39:13AM PDT,$49.99,True
u***d(23),$170.00,5 Apr 2019 at 11:58:54PM PDT,$49.99,False
u***d(23),$167.50,5 Apr 2019 at 11:58:54PM PDT,$49.99,True
g***_(15),$165.00,6 Apr 2019 at 5:39:02AM PDT,$49.99,False
g***_(15),$162.50,6 Apr 2019 at 5:39:02AM PDT,$49.99,True
u***d(23),$160.00,5 Apr 2019 at 11:58:30PM PDT,$49.99,False
u***d(23),$152.50,5 Apr 2019 at 11:58:30PM PDT,$49.99,True
g***_(15),$150.00,4 Apr 2019 at 9:25:09AM PDT,$49.99,False
g***_(15),$142.50,4 Apr 2019 at 9:25:09AM PDT,$49.99,True
e***-(0),$140.00,5 Apr 2019 at 11:41:05PM PDT,$49.99,False
g***_(15),$137.50,4 Apr 2019 at 9:25:09AM PDT,$49.99,True
o***u(18),$135.00,5 Apr 2019 at 10:31:59PM PDT,$49.99,False
g***_(15),$132.50,4 Apr 2019 at 9:25:09AM PDT,$49.99,True
o***u(18),$130.00,5 Apr 2019 at 10:29:23PM PDT,$49.99,False
g***_(15),$127.50,4 Apr 2019 at 9:25:09AM PDT,$49.99,True
g***o(430),$125.00,4 Apr 2019 at 12:16:16PM PDT,$49.99,False
g***_(15),$122.50,4 Apr 2019 at 9:25:09AM PDT,$49.99,True
g***o(430),$120.00,4 Apr 2019 at 12:26:17AM PDT,$49.99,False
3***o(2),$120.00,4 Apr 2019 at 6:25:47AM PDT,$49.99,False
g***o(430),$117.50,4 Apr 2019 at 12:26:17AM PDT,$49.99,True
o***u(18),$115.00,3 Apr 2019 at 10:17:35PM PDT,$49.99,False
3***-(2),$113.00,3 Apr 2019 at 10:07:29AM PDT,$49.99,False
3***-(2),$112.50,3 Apr 2019 at 10:07:29AM PDT,$49.99,True
o***u(18),$110.00,3 Apr 2019 at 10:17:17PM PDT,$49.99,False
3***-(2),$107.50,3 Apr 2019 at 10:07:29AM PDT,$49.99,True
o***u(18),$105.00,3 Apr 2019 at 10:17:12PM PDT,$49.99,False
3***-(2),$102.50,3 Apr 2019 at 10:07:29AM PDT,$49.99,True
7***0(25),$100.00,3 Apr 2019 at 8:33:43AM PDT,$49.99,False
3***-(2),$99.00,3 Apr 2019 at 10:07:24AM PDT,$49.99,False
7***0(25),$97.00,3 Apr 2019 at 8:33:43AM PDT,$49.99,True
3***-(2),$96.00,3 Apr 2019 at 10:07:18AM PDT,$49.99,False
7***0(25),$94.00,3 Apr 2019 at 8:33:43AM PDT,$49.99,True
3***-(2),$93.00,3 Apr 2019 at 10:07:10AM PDT,$49.99,False
7***0(25),$91.00,3 Apr 2019 at 8:33:43AM PDT,$49.99,True
3***-(2),$90.00,3 Apr 2019 at 9:58:20AM PDT,$49.99,False
7***0(25),$89.00,3 Apr 2019 at 8:33:43AM PDT,$49.99,True
3***-(2),$88.00,3 Apr 2019 at 9:58:09AM PDT,$49.99,False
7***0(25),$86.00,3 Apr 2019 at 8:33:43AM PDT,$49.99,True
1***2(11),$85.00,3 Apr 2019 at 8:13:59AM PDT,$49.99,False
o***u(18),$84.00,3 Apr 2019 at 7:02:29AM PDT,$49.99,False
r***0(2),$83.00,3 Apr 2019 at 3:03:19AM PDT,$49.99,False
e***a(12),$82.00,2 Apr 2019 at 7:40:31PM PDT,$49.99,False
v***o(5),$81.00,2 Apr 2019 at 7:02:55PM PDT,$49.99,False
e***a(12),$80.00,2 Apr 2019 at 5:12:54PM PDT,$49.99,False
h***i(26),$79.00,2 Apr 2019 at 5:03:33PM PDT,$49.99,False
e***a(12),$78.00,2 Apr 2019 at 4:48:40PM PDT,$49.99,False
h***i(26),$77.00,2 Apr 2019 at 5:03:27PM PDT,$49.99,False
e***a(12),$76.00,2 Apr 2019 at 4:48:40PM PDT,$49.99,True
h***i(26),$75.00,2 Apr 2019 at 5:03:23PM PDT,$49.99,False
e***a(12),$74.00,2 Apr 2019 at 4:48:40PM PDT,$49.99,True
3***4(67),$73.00,2 Apr 2019 at 4:45:58PM PDT,$49.99,False
e***a(12),$73.00,2 Apr 2019 at 4:48:36PM PDT,$49.99,False
3***4(67),$71.00,2 Apr 2019 at 4:45:58PM PDT,$49.99,True
e***a(12),$70.00,2 Apr 2019 at 4:48:32PM PDT,$49.99,False
3***4(67),$69.00,2 Apr 2019 at 4:45:58PM PDT,$49.99,True
e***a(12),$68.00,2 Apr 2019 at 4:24:55PM PDT,$49.99,False
h***i(26),$67.00,2 Apr 2019 at 4:24:02PM PDT,$49.99,False
e***a(12),$66.00,2 Apr 2019 at 4:10:50PM PDT,$49.99,False
h***i(26),$65.99,2 Apr 2019 at 4:23:58PM PDT,$49.99,False
e***a(12),$64.99,2 Apr 2019 at 4:10:50PM PDT,$49.99,True
h***i(26),$63.99,2 Apr 2019 at 4:07:32PM PDT,$49.99,False
e***a(12),$63.00,2 Apr 2019 at 4:05:41PM PDT,$49.99,False
e***a(12),$62.99,2 Apr 2019 at 4:05:41PM PDT,$49.99,True
h***i(26),$61.99,2 Apr 2019 at 4:04:52PM PDT,$49.99,False
e***a(12),$61.00,2 Apr 2019 at 3:43:24PM PDT,$49.99,False
e***a(12),$60.99,2 Apr 2019 at 3:43:24PM PDT,$49.99,True
h***i(26),$59.99,2 Apr 2019 at 3:43:00PM PDT,$49.99,False
e***a(12),$59.00,2 Apr 2019 at 3:41:27PM PDT,$49.99,False
e***a(12),$58.99,2 Apr 2019 at 3:41:27PM PDT,$49.99,True
o***u(18),$57.99,2 Apr 2019 at 3:39:34PM PDT,$49.99,False
h***i(26),$56.99,2 Apr 2019 at 2:26:13PM PDT,$49.99,False
o***u(18),$55.99,2 Apr 2019 at 2:25:23PM PDT,$49.99,False
h***i(26),$55.00,2 Apr 2019 at 2:10:29PM PDT,$49.99,False
h***i(26),$54.99,2 Apr 2019 at 2:10:29PM PDT,$49.99,True
o***u(18),$53.99,2 Apr 2019 at 2:25:18PM PDT,$49.99,False
h***i(26),$52.99,2 Apr 2019 at 12:45:00PM PDT,$49.99,False
e***-(0),$52.00,2 Apr 2019 at 11:18:07AM PDT,$49.99,False
e***-(0),$51.99,2 Apr 2019 at 11:18:07AM PDT,$49.99,True
h***i(26),$50.99,1 Apr 2019 at 3:44:24PM PDT,$49.99,False
1***4(906),$50.00,1 Apr 2019 at 9:29:40AM PDT,$49.99,False
1***4(906),$49.99,1 Apr 2019 at 9:29:40AM PDT,$49.99,True
Starting Price,$49.99,1 Apr 2019 at 6:25:57AM PDT,$49.99,False
