bidder,bid_amount,bid_time,starting_price,automatic
a***1(243),$147.50,27 Feb 2019 at 10:08:52AM PST,$75.00,False
y***y(1),$145.00,27 Feb 2019 at 6:46:19AM PST,$75.00,False
a***1(243),$145.00,27 Feb 2019 at 10:08:30AM PST,$75.00,False
a***1(243),$137.50,27 Feb 2019 at 10:08:30AM PST,$75.00,True
y***y(1),$135.00,27 Feb 2019 at 6:46:12AM PST,$75.00,False
y***y(1),$132.50,27 Feb 2019 at 6:46:12AM PST,$75.00,True
a***1(243),$130.00,27 Feb 2019 at 10:07:47AM PST,$75.00,False
a***1(243),$127.50,27 Feb 2019 at 10:07:47AM PST,$75.00,True
y***y(1),$125.00,27 Feb 2019 at 6:46:06AM PST,$75.00,False
y***y(1),$122.50,27 Feb 2019 at 6:46:06AM PST,$75.00,True
a***1(243),$120.00,27 Feb 2019 at 8:26:38AM PST,$75.00,False
y***y(1),$112.50,27 Feb 2019 at 6:46:06AM PST,$75.00,True
a***1(243),$110.00,27 Feb 2019 at 8:26:08AM PST,$75.00,False
a***1(243),$107.50,27 Feb 2019 at 8:26:08AM PST,$75.00,True
y***y(1),$105.00,27 Feb 2019 at 6:45:53AM PST,$75.00,False
y***y(1),$102.50,27 Feb 2019 at 6:45:53AM PST,$75.00,True
a***1(243),$100.00,27 Feb 2019 at 8:24:59AM PST,$75.00,False
a***1(243),$96.00,27 Feb 2019 at 8:24:59AM PST,$75.00,True
y***y(1),$95.00,27 Feb 2019 at 6:45:44AM PST,$75.00,False
a***1(243),$95.00,27 Feb 2019 at 8:23:37AM PST,$75.00,False
y***y(1),$85.00,27 Feb 2019 at 6:45:37AM PST,$75.00,False
a***1(243),$78.00,27 Feb 2019 at 8:23:37AM PST,$75.00,True
y***y(1),$77.00,27 Feb 2019 at 6:45:28AM PST,$75.00,False
t***n(5),$76.00,26 Feb 2019 at 6:14:29PM PST,$75.00,False
y***y(1),$76.00,27 Feb 2019 at 6:45:24AM PST,$75.00,False
y***y(1),$75.00,27 Feb 2019 at 6:45:24AM PST,$75.00,True
Starting Price,$75.00,20 Feb 2019 at 12:36:32PM PST,$75.00,False
