bidder,bid_amount,bid_time,starting_price,automatic
s***3(227),$177.50,19 Mar 2019 at 7:27:42PM PDT,$122.00,False
l***a(93),$175.00,19 Mar 2019 at 4:57:50PM PDT,$122.00,False
l***a(93),$174.50,19 Mar 2019 at 4:57:50PM PDT,$122.00,True
s***3(227),$172.00,19 Mar 2019 at 7:27:19PM PDT,$122.00,False
l***a(93),$166.00,19 Mar 2019 at 4:57:50PM PDT,$122.00,True
l***m(0),$163.50,19 Mar 2019 at 4:50:56PM PDT,$122.00,False
s***3(227),$161.00,19 Mar 2019 at 3:29:18PM PDT,$122.00,False
l***m(0),$161.00,19 Mar 2019 at 4:50:53PM PDT,$122.00,False
s***3(227),$158.50,19 Mar 2019 at 3:29:18PM PDT,$122.00,True
l***a(93),$156.00,19 Mar 2019 at 8:59:04AM PDT,$122.00,False
s***3(227),$156.00,19 Mar 2019 at 3:29:09PM PDT,$122.00,False
l***a(93),$153.50,19 Mar 2019 at 8:59:04AM PDT,$122.00,True
s***3(227),$151.00,18 Mar 2019 at 11:56:59PM PDT,$122.00,False
t***i(0),$150.00,18 Mar 2019 at 10:57:44PM PDT,$122.00,False
t***i(0),$145.50,18 Mar 2019 at 10:57:44PM PDT,$122.00,True
s***3(227),$143.00,18 Mar 2019 at 11:56:46PM PDT,$122.00,False
t***i(0),$140.50,18 Mar 2019 at 10:57:44PM PDT,$122.00,True
s***3(227),$138.00,18 Mar 2019 at 11:56:35PM PDT,$122.00,False
t***i(0),$135.50,18 Mar 2019 at 10:57:44PM PDT,$122.00,True
s***3(227),$133.00,18 Mar 2019 at 7:35:00PM PDT,$122.00,False
o***s(9),$131.00,18 Mar 2019 at 6:12:06PM PDT,$122.00,False
o***s(9),$130.50,18 Mar 2019 at 6:12:06PM PDT,$122.00,True
3***l(0),$128.00,18 Mar 2019 at 3:40:30PM PDT,$122.00,False
c***e(0),$127.00,18 Mar 2019 at 3:03:51PM PDT,$122.00,False
3***l(0),$127.50,18 Mar 2019 at 3:40:30PM PDT,$122.00,True
c***e(0),$125.00,18 Mar 2019 at 3:03:13PM PDT,$122.00,False
c***e(0),$124.50,18 Mar 2019 at 3:03:13PM PDT,$122.00,True
b***y(381),$122.00,18 Mar 2019 at 2:50:36PM PDT,$122.00,False
b***y(381),$122.00,18 Mar 2019 at 2:50:36PM PDT,$122.00,True
Starting Price,$122.00,17 Mar 2019 at 9:00:44AM PDT,$122.00,False
