bidder,bid_amount,bid_time,starting_price,automatic
a***a(20),$172.50,29 Mar 2019 at 10:01:38PM PDT,$113.00,False
2***0(6),$170.00,27 Mar 2019 at 12:57:07PM PDT,$113.00,False
d***o(74),$170.00,28 Mar 2019 at 7:01:44PM PDT,$113.00,False
2***0(6),$167.50,27 Mar 2019 at 12:57:07PM PDT,$113.00,True
r***r(3),$165.00,26 Mar 2019 at 10:35:25AM PDT,$113.00,False
2***0(6),$163.00,26 Mar 2019 at 9:28:28AM PDT,$113.00,False
2***0(6),$162.50,26 Mar 2019 at 9:28:28AM PDT,$113.00,True
s***h(1555),$160.00,26 Mar 2019 at 8:49:27AM PDT,$113.00,False
r***r(3),$158.00,26 Mar 2019 at 6:45:58AM PDT,$113.00,False
r***r(3),$157.50,26 Mar 2019 at 6:45:58AM PDT,$113.00,True
j***e(99),$155.00,26 Mar 2019 at 4:07:23AM PDT,$113.00,False
2***0(6),$153.00,26 Mar 2019 at 3:31:07AM PDT,$113.00,False
2***0(6),$152.50,26 Mar 2019 at 3:31:07AM PDT,$113.00,True
a***l(0),$150.00,25 Mar 2019 at 11:10:04PM PDT,$113.00,False
2***0(6),$149.00,26 Mar 2019 at 3:09:51AM PDT,$113.00,False
a***l(0),$146.50,25 Mar 2019 at 11:10:04PM PDT,$113.00,True
2***0(6),$144.00,26 Mar 2019 at 3:09:47AM PDT,$113.00,False
a***l(0),$140.50,25 Mar 2019 at 11:10:04PM PDT,$113.00,True
r***r(3),$138.00,25 Mar 2019 at 4:20:04PM PDT,$113.00,False
r***r(3),$137.50,25 Mar 2019 at 4:20:04PM PDT,$113.00,True
3***2(6),$135.00,25 Mar 2019 at 3:43:26PM PDT,$113.00,False
r***r(3),$135.00,25 Mar 2019 at 4:19:57PM PDT,$113.00,False
3***2(6),$132.50,25 Mar 2019 at 3:43:26PM PDT,$113.00,True
2***0(6),$130.00,25 Mar 2019 at 3:30:23PM PDT,$113.00,False
3***2(6),$130.00,25 Mar 2019 at 3:43:17PM PDT,$113.00,False
2***0(6),$128.00,25 Mar 2019 at 3:30:09PM PDT,$113.00,False
2***0(6),$127.50,25 Mar 2019 at 3:30:09PM PDT,$113.00,True
r***e(2),$125.00,25 Mar 2019 at 3:15:37PM PDT,$113.00,False
2***0(6),$124.00,25 Mar 2019 at 3:30:03PM PDT,$113.00,False
r***e(2),$121.50,25 Mar 2019 at 3:15:37PM PDT,$113.00,True
l***7(0),$119.00,25 Mar 2019 at 1:27:54PM PDT,$113.00,False
l***7(0),$118.50,25 Mar 2019 at 1:27:54PM PDT,$113.00,True
d***o(141),$116.00,25 Mar 2019 at 1:18:52PM PDT,$113.00,False
l***7(0),$116.00,25 Mar 2019 at 1:27:33PM PDT,$113.00,False
l***7(0),$113.00,25 Mar 2019 at 1:27:33PM PDT,$113.00,True
Starting Price,$113.00,25 Mar 2019 at 1:04:24PM PDT,$113.00,False
