bidder,bid_amount,bid_time,starting_price,automatic
2***0(27),$230.00,20 Mar 2019 at 1:32:29AM PDT,$147.00,False
d***2(7),$230.00,20 Mar 2019 at 5:33:48AM PDT,$147.00,False
2***0(27),$227.50,20 Mar 2019 at 1:30:51AM PDT,$147.00,False
d***2(7),$225.00,19 Mar 2019 at 11:54:45PM PDT,$147.00,False
2***0(27),$225.00,20 Mar 2019 at 1:30:45AM PDT,$147.00,False
d***2(7),$222.50,19 Mar 2019 at 11:54:45PM PDT,$147.00,True
2***0(27),$220.00,20 Mar 2019 at 1:30:41AM PDT,$147.00,False
d***2(7),$217.50,19 Mar 2019 at 11:54:45PM PDT,$147.00,True
2***0(27),$215.00,20 Mar 2019 at 1:30:33AM PDT,$147.00,False
d***2(7),$212.50,19 Mar 2019 at 11:54:33PM PDT,$147.00,False
m***a(11),$210.00,17 Mar 2019 at 1:29:51PM PDT,$147.00,False
a***d(103),$207.50,16 Mar 2019 at 6:42:42AM PDT,$147.00,False
l***a(0),$205.00,15 Mar 2019 at 3:51:54PM PDT,$147.00,False
a***d(103),$205.00,16 Mar 2019 at 6:42:15AM PDT,$147.00,False
l***a(0),$202.50,15 Mar 2019 at 3:51:54PM PDT,$147.00,True
l***6(742),$200.00,13 Mar 2019 at 7:51:00AM PDT,$147.00,False
l***6(742),$192.50,13 Mar 2019 at 7:51:00AM PDT,$147.00,True
l***a(0),$190.00,15 Mar 2019 at 3:51:37PM PDT,$147.00,False
l***6(742),$187.50,13 Mar 2019 at 7:51:00AM PDT,$147.00,True
a***s(3),$185.00,13 Mar 2019 at 10:11:42PM PDT,$147.00,False
l***6(742),$172.50,13 Mar 2019 at 7:51:00AM PDT,$147.00,True
a***s(3),$170.00,13 Mar 2019 at 10:11:25PM PDT,$147.00,False
l***6(742),$152.50,13 Mar 2019 at 7:51:00AM PDT,$147.00,True
a***0(1),$150.00,13 Mar 2019 at 12:48:25PM PDT,$147.00,False
a***0(1),$147.00,13 Mar 2019 at 12:48:25PM PDT,$147.00,True
Starting Price,$147.00,13 Mar 2019 at 5:43:47AM PDT,$147.00,False
