bidder,bid_amount,bid_time,starting_price,automatic
e***e(7),$165.00,7 Apr 2019 at 4:23:12PM PDT,$100.00,False
8***6(15),$162.50,7 Apr 2019 at 12:39:48PM PDT,$100.00,False
a***n(374),$160.00,6 Apr 2019 at 7:18:55AM PDT,$100.00,False
8***6(15),$160.00,7 Apr 2019 at 12:39:45PM PDT,$100.00,False
a***n(374),$157.50,6 Apr 2019 at 7:18:55AM PDT,$100.00,True
8***6(15),$155.00,7 Apr 2019 at 12:39:43PM PDT,$100.00,False
a***n(374),$152.50,6 Apr 2019 at 7:18:55AM PDT,$100.00,True
8***6(15),$150.00,7 Apr 2019 at 12:39:40PM PDT,$100.00,False
a***n(374),$147.50,6 Apr 2019 at 7:18:55AM PDT,$100.00,True
8***6(15),$145.00,7 Apr 2019 at 12:39:38PM PDT,$100.00,False
a***n(374),$142.50,6 Apr 2019 at 7:18:55AM PDT,$100.00,True
8***6(15),$140.00,7 Apr 2019 at 12:39:35PM PDT,$100.00,False
a***n(374),$137.50,6 Apr 2019 at 7:18:55AM PDT,$100.00,True
m***m(12),$135.00,6 Apr 2019 at 6:02:30PM PDT,$100.00,False
a***n(374),$127.50,6 Apr 2019 at 7:18:55AM PDT,$100.00,True
i***i(6),$125.00,5 Apr 2019 at 6:56:57PM PDT,$100.00,False
i***i(6),$120.00,5 Apr 2019 at 6:56:57PM PDT,$100.00,True
b***2(0),$117.50,6 Apr 2019 at 5:48:26AM PDT,$100.00,False
i***i(6),$115.00,5 Apr 2019 at 6:56:57PM PDT,$100.00,True
b***2(0),$112.50,6 Apr 2019 at 5:48:18AM PDT,$100.00,False
i***i(6),$110.00,5 Apr 2019 at 6:56:57PM PDT,$100.00,True
s***b(2),$107.50,4 Apr 2019 at 7:23:26PM PDT,$100.00,False
a***i(393),$105.00,4 Apr 2019 at 4:35:04AM PDT,$100.00,False
r***0(2),$102.50,3 Apr 2019 at 3:19:32AM PDT,$100.00,False
e***a(135),$100.00,1 Apr 2019 at 1:25:38AM PDT,$100.00,False
e***a(135),$100.00,1 Apr 2019 at 1:25:38AM PDT,$100.00,True
Starting Price,$100.00,31 Mar 2019 at 4:23:58PM PDT,$100.00,False
