bidder,bid_amount,bid_time,starting_price,automatic
l***e(35),$192.00,3 Feb 2019 at 6:10:14PM PST,$169.00,False
_***r(63),$189.99,3 Feb 2019 at 5:01:28PM PST,$169.00,False
_***r(63),$189.50,3 Feb 2019 at 5:01:28PM PST,$169.00,True
l***m(1369),$187.00,3 Feb 2019 at 5:03:01PM PST,$169.00,False
_***r(63),$184.50,3 Feb 2019 at 5:01:28PM PST,$169.00,True
l***m(1369),$182.00,2 Feb 2019 at 11:28:56AM PST,$169.00,False
l***m(1369),$171.50,2 Feb 2019 at 11:28:56AM PST,$169.00,True
l***e(35),$169.00,1 Feb 2019 at 12:01:25PM PST,$169.00,False
l***e(35),$169.00,1 Feb 2019 at 12:01:25PM PST,$169.00,True
Starting Price,$169.00,27 Jan 2019 at 6:10:19PM PST,$169.00,False
