bidder,bid_amount,bid_time,starting_price,automatic
e***y(3),$203.00,5 Feb 2019 at 6:11:15PM PST,$99.00,False
e***y(3),$203.00,5 Feb 2019 at 6:10:44PM PST,$99.00,False
_***_(0),$200.50,4 Feb 2019 at 2:32:12PM PST,$99.00,False
e***y(3),$200.00,3 Feb 2019 at 11:54:55AM PST,$99.00,False
e***y(3),$198.00,3 Feb 2019 at 11:54:55AM PST,$99.00,True
_***_(0),$195.50,4 Feb 2019 at 2:32:09PM PST,$99.00,False
e***y(3),$193.00,3 Feb 2019 at 11:54:55AM PST,$99.00,True
_***_(0),$190.50,4 Feb 2019 at 2:32:03PM PST,$99.00,False
e***y(3),$188.00,3 Feb 2019 at 11:54:55AM PST,$99.00,True
_***_(0),$185.50,4 Feb 2019 at 2:31:53PM PST,$99.00,False
e***y(3),$183.00,3 Feb 2019 at 11:54:55AM PST,$99.00,True
_***_(0),$180.50,4 Feb 2019 at 2:31:42PM PST,$99.00,False
e***y(3),$178.00,3 Feb 2019 at 11:54:55AM PST,$99.00,True
_***_(0),$175.50,3 Feb 2019 at 10:40:00AM PST,$99.00,False
_***_(0),$172.50,3 Feb 2019 at 10:40:00AM PST,$99.00,True
e***y(3),$170.00,2 Feb 2019 at 9:15:53PM PST,$99.00,False
8***r(0),$170.00,3 Feb 2019 at 7:38:27AM PST,$99.00,False
e***y(3),$167.50,2 Feb 2019 at 9:15:53PM PST,$99.00,True
8***r(0),$165.00,3 Feb 2019 at 7:38:04AM PST,$99.00,False
e***y(3),$162.50,2 Feb 2019 at 9:15:53PM PST,$99.00,True
e***o(7),$160.00,2 Feb 2019 at 9:16:19PM PST,$99.00,False
e***y(3),$157.50,2 Feb 2019 at 9:15:53PM PST,$99.00,True
e***o(7),$155.00,2 Feb 2019 at 9:15:08PM PST,$99.00,False
e***o(7),$152.50,2 Feb 2019 at 9:15:08PM PST,$99.00,True
e***y(3),$150.00,2 Feb 2019 at 9:08:40PM PST,$99.00,False
e***o(7),$150.00,2 Feb 2019 at 9:15:00PM PST,$99.00,False
e***y(3),$147.50,2 Feb 2019 at 9:08:40PM PST,$99.00,True
e***n(2),$145.00,2 Feb 2019 at 7:18:40PM PST,$99.00,False
e***n(2),$142.50,2 Feb 2019 at 7:18:40PM PST,$99.00,True
n***9(30),$140.00,2 Feb 2019 at 7:10:21PM PST,$99.00,False
n***9(30),$132.50,2 Feb 2019 at 7:10:21PM PST,$99.00,True
e***n(2),$130.00,2 Feb 2019 at 7:18:34PM PST,$99.00,False
n***9(30),$117.50,2 Feb 2019 at 7:10:21PM PST,$99.00,True
e***n(2),$115.00,2 Feb 2019 at 7:18:22PM PST,$99.00,False
n***9(30),$112.50,2 Feb 2019 at 7:10:21PM PST,$99.00,True
e***n(2),$110.00,2 Feb 2019 at 7:18:13PM PST,$99.00,False
e***n(2),$99.00,2 Feb 2019 at 7:18:13PM PST,$99.00,True
Starting Price,$99.00,2 Feb 2019 at 6:15:10PM PST,$99.00,False
