bidder,bid_amount,bid_time,starting_price,automatic
b***s(105),$176.50,28 Apr 2019 at 2:27:14PM PDT,$128.00,False
l***r(0),$174.00,26 Apr 2019 at 12:50:30PM PDT,$128.00,False
l***r(0),$173.50,26 Apr 2019 at 12:50:30PM PDT,$128.00,True
e***7(314),$171.00,25 Apr 2019 at 2:58:59PM PDT,$128.00,False
l***r(0),$169.00,26 Apr 2019 at 12:50:24PM PDT,$128.00,False
e***7(314),$166.50,25 Apr 2019 at 2:58:59PM PDT,$128.00,True
l***r(0),$164.00,26 Apr 2019 at 12:50:16PM PDT,$128.00,False
e***7(314),$158.50,25 Apr 2019 at 2:58:59PM PDT,$128.00,True
a***z(165),$156.00,25 Apr 2019 at 1:48:58PM PDT,$128.00,False
a***z(165),$153.50,25 Apr 2019 at 1:48:58PM PDT,$128.00,True
e***7(314),$151.00,25 Apr 2019 at 2:25:00AM PDT,$128.00,False
e***7(314),$143.50,25 Apr 2019 at 2:25:00AM PDT,$128.00,True
a***z(165),$141.00,22 Apr 2019 at 10:07:13AM PDT,$128.00,False
a***z(165),$135.50,22 Apr 2019 at 10:07:13AM PDT,$128.00,True
i***r(1),$133.00,21 Apr 2019 at 3:05:02PM PDT,$128.00,False
i***r(1),$128.00,21 Apr 2019 at 3:05:02PM PDT,$128.00,True
Starting Price,$128.00,21 Apr 2019 at 2:37:22PM PDT,$128.00,False
