bidder,bid_amount,bid_time,starting_price,automatic
2***l(7),$192.50,10 Feb 2019 at 6:14:22PM PST,$99.00,False
l***_(12),$190.00,10 Feb 2019 at 6:13:55PM PST,$99.00,False
l***_(12),$189.50,10 Feb 2019 at 6:13:55PM PST,$99.00,True
.***0(15),$187.00,10 Feb 2019 at 3:31:28PM PST,$99.00,False
l***_(12),$185.00,10 Feb 2019 at 6:13:43PM PST,$99.00,False
l***_(12),$184.50,10 Feb 2019 at 6:13:43PM PST,$99.00,True
.***0(15),$182.00,10 Feb 2019 at 3:31:13PM PST,$99.00,False
l***_(12),$182.00,10 Feb 2019 at 6:13:37PM PST,$99.00,False
.***0(15),$179.50,10 Feb 2019 at 3:31:13PM PST,$99.00,True
r***3(0),$177.00,9 Feb 2019 at 11:58:13AM PST,$99.00,False
r***3(0),$172.50,9 Feb 2019 at 11:58:13AM PST,$99.00,True
2***l(7),$170.00,6 Feb 2019 at 8:02:03PM PST,$99.00,False
2***l(7),$161.25,6 Feb 2019 at 8:02:03PM PST,$99.00,True
p***i(1),$158.75,6 Feb 2019 at 4:41:05PM PST,$99.00,False
a***-(0),$157.50,6 Feb 2019 at 10:27:06AM PST,$99.00,False
p***i(1),$157.50,6 Feb 2019 at 4:41:05PM PST,$99.00,True
a***-(0),$155.00,6 Feb 2019 at 10:26:27AM PST,$99.00,False
o***_(128),$153.00,6 Feb 2019 at 8:11:37AM PST,$99.00,False
o***_(128),$152.50,6 Feb 2019 at 8:11:37AM PST,$99.00,True
6***2(0),$150.00,6 Feb 2019 at 5:16:51AM PST,$99.00,False
i***v(26),$148.00,6 Feb 2019 at 5:46:07AM PST,$99.00,False
6***2(0),$145.50,6 Feb 2019 at 5:16:51AM PST,$99.00,True
i***v(26),$143.00,5 Feb 2019 at 9:38:31PM PST,$99.00,False
i***v(26),$142.50,5 Feb 2019 at 9:38:31PM PST,$99.00,True
y***_(0),$140.00,5 Feb 2019 at 9:12:09PM PST,$99.00,False
i***v(26),$139.00,5 Feb 2019 at 9:38:23PM PST,$99.00,False
y***_(0),$136.50,5 Feb 2019 at 9:12:09PM PST,$99.00,True
i***v(26),$134.00,5 Feb 2019 at 9:37:32PM PST,$99.00,False
y***_(0),$131.50,5 Feb 2019 at 9:12:09PM PST,$99.00,True
i***a(108),$129.00,5 Feb 2019 at 9:06:17PM PST,$99.00,False
i***a(108),$127.50,5 Feb 2019 at 9:06:17PM PST,$99.00,True
y***_(0),$125.00,5 Feb 2019 at 9:11:58PM PST,$99.00,False
i***a(108),$120.50,5 Feb 2019 at 9:06:17PM PST,$99.00,True
y***_(0),$118.00,5 Feb 2019 at 9:11:47PM PST,$99.00,False
i***a(108),$115.50,5 Feb 2019 at 9:06:17PM PST,$99.00,True
o***_(128),$113.00,5 Feb 2019 at 9:05:02PM PST,$99.00,False
o***_(128),$112.50,5 Feb 2019 at 9:05:02PM PST,$99.00,True
-***3(0),$110.00,5 Feb 2019 at 8:36:53PM PST,$99.00,False
0***v(2),$108.00,5 Feb 2019 at 8:30:10PM PST,$99.00,False
0***v(2),$107.50,5 Feb 2019 at 8:30:10PM PST,$99.00,True
i***0(7),$105.00,5 Feb 2019 at 7:40:53PM PST,$99.00,False
0***v(2),$105.00,5 Feb 2019 at 8:30:01PM PST,$99.00,False
i***0(7),$102.50,5 Feb 2019 at 7:40:53PM PST,$99.00,True
p***u(1),$100.00,5 Feb 2019 at 7:07:43PM PST,$99.00,False
d***5(0),$99.00,5 Feb 2019 at 6:34:17PM PST,$99.00,False
d***5(0),$99.00,5 Feb 2019 at 6:34:17PM PST,$99.00,True
Starting Price,$99.00,5 Feb 2019 at 6:14:27PM PST,$99.00,False
e***3(0),Cancelled:$193.00,Bid:10 Feb 2019 at 10:46:22AM PSTCancelled:10 Feb 2019 at 3:40:11PM PST,$99.00,False
