bidder,bid_amount,bid_time,starting_price,automatic
4***1(0),$202.50,10 Mar 2019 at 6:20:40PM PDT,$99.00,False
i***r(58),$200.00,8 Mar 2019 at 8:33:50PM PST,$99.00,False
4***1(0),$200.00,10 Mar 2019 at 6:20:27PM PDT,$99.00,False
i***r(58),$197.50,8 Mar 2019 at 8:33:50PM PST,$99.00,True
y***9(500),$195.00,8 Mar 2019 at 3:03:40PM PST,$99.00,False
i***r(58),$182.50,8 Mar 2019 at 8:33:50PM PST,$99.00,True
y***9(500),$180.00,8 Mar 2019 at 3:03:21PM PST,$99.00,False
y***9(500),$177.50,8 Mar 2019 at 3:03:21PM PST,$99.00,True
e***n(747),$175.00,8 Mar 2019 at 8:30:51AM PST,$99.00,False
e***n(747),$164.50,8 Mar 2019 at 8:30:51AM PST,$99.00,True
a***i(18),$162.00,7 Mar 2019 at 9:08:21PM PST,$99.00,False
e***r(55),$160.00,7 Mar 2019 at 7:30:12PM PST,$99.00,False
e***r(55),$158.01,7 Mar 2019 at 7:30:12PM PST,$99.00,True
a***i(18),$155.51,7 Mar 2019 at 9:05:29PM PST,$99.00,False
e***r(55),$153.00,7 Mar 2019 at 7:30:12PM PST,$99.00,True
a***i(18),$150.50,7 Mar 2019 at 9:04:47PM PST,$99.00,False
e***r(55),$147.50,7 Mar 2019 at 7:30:12PM PST,$99.00,True
a***i(18),$145.00,7 Mar 2019 at 7:29:57PM PST,$99.00,False
a***i(18),$142.50,7 Mar 2019 at 7:29:57PM PST,$99.00,True
e***o(30),$140.00,7 Mar 2019 at 6:38:26PM PST,$99.00,False
t***2(0),$138.00,7 Mar 2019 at 7:14:54PM PST,$99.00,False
e***o(30),$135.50,7 Mar 2019 at 6:38:26PM PST,$99.00,True
t***2(0),$133.00,7 Mar 2019 at 7:14:50PM PST,$99.00,False
e***o(30),$130.50,7 Mar 2019 at 6:38:26PM PST,$99.00,True
t***2(0),$128.00,7 Mar 2019 at 7:14:44PM PST,$99.00,False
e***o(30),$125.50,7 Mar 2019 at 6:38:26PM PST,$99.00,True
t***2(0),$123.00,7 Mar 2019 at 7:14:38PM PST,$99.00,False
e***o(30),$120.50,7 Mar 2019 at 6:38:26PM PST,$99.00,True
t***2(0),$118.00,7 Mar 2019 at 7:14:25PM PST,$99.00,False
t***2(0),$115.00,7 Mar 2019 at 7:14:25PM PST,$99.00,True
e***o(30),$112.50,7 Mar 2019 at 6:37:14PM PST,$99.00,False
-***h(1),$110.00,7 Mar 2019 at 6:32:40PM PST,$99.00,False
e***o(30),$110.00,7 Mar 2019 at 6:37:10PM PST,$99.00,False
-***h(1),$107.50,7 Mar 2019 at 6:32:40PM PST,$99.00,True
m***r(6),$105.00,7 Mar 2019 at 6:26:06PM PST,$99.00,False
m***r(6),$102.50,7 Mar 2019 at 6:26:06PM PST,$99.00,True
p***i(1),$100.00,7 Mar 2019 at 6:02:49PM PST,$99.00,False
i***r(58),$100.00,7 Mar 2019 at 6:22:17PM PST,$99.00,False
i***r(58),$99.00,7 Mar 2019 at 6:22:17PM PST,$99.00,True
Starting Price,$99.00,7 Mar 2019 at 6:00:23PM PST,$99.00,False
