bidder,bid_amount,bid_time,starting_price,automatic
n***u(6),$187.50,4 Mar 2019 at 2:51:52PM PST,$143.00,False
y***a(399),$185.00,3 Mar 2019 at 6:24:33PM PST,$143.00,False
y***a(399),$182.50,3 Mar 2019 at 6:24:33PM PST,$143.00,True
n***u(6),$180.00,4 Mar 2019 at 2:51:31PM PST,$143.00,False
y***a(399),$167.50,3 Mar 2019 at 6:24:33PM PST,$143.00,True
n***u(6),$165.00,2 Mar 2019 at 8:33:55PM PST,$143.00,False
k***d(0),$163.50,2 Mar 2019 at 9:18:02PM PST,$143.00,False
n***u(6),$161.00,2 Mar 2019 at 8:33:55PM PST,$143.00,True
k***d(0),$158.50,2 Mar 2019 at 9:17:57PM PST,$143.00,False
n***u(6),$156.00,2 Mar 2019 at 8:33:55PM PST,$143.00,True
k***d(0),$153.50,2 Mar 2019 at 9:16:51PM PST,$143.00,False
n***u(6),$151.00,2 Mar 2019 at 8:33:55PM PST,$143.00,True
k***d(0),$148.50,2 Mar 2019 at 9:16:47PM PST,$143.00,False
n***u(6),$146.00,2 Mar 2019 at 8:33:46PM PST,$143.00,False
y***a(399),$145.00,2 Mar 2019 at 8:28:46PM PST,$143.00,False
y***a(399),$143.00,2 Mar 2019 at 8:28:46PM PST,$143.00,True
Starting Price,$143.00,2 Mar 2019 at 3:00:06PM PST,$143.00,False
