bidder,bid_amount,bid_time,starting_price,automatic
m***v(981),$200.00,1 Mar 2019 at 5:08:15PM PST,$113.00,False
1***1(6),$200.00,1 Mar 2019 at 5:08:21PM PST,$113.00,False
m***v(981),$190.50,1 Mar 2019 at 5:08:15PM PST,$113.00,True
1***1(6),$188.00,1 Mar 2019 at 5:08:11PM PST,$113.00,False
1***1(6),$177.60,1 Mar 2019 at 5:08:11PM PST,$113.00,True
-***c(19),$175.10,1 Mar 2019 at 3:03:24PM PST,$113.00,False
1***1(6),$174.00,1 Mar 2019 at 5:08:04PM PST,$113.00,False
-***c(19),$167.50,28 Feb 2019 at 11:48:51PM PST,$113.00,False
-***c(19),$167.00,28 Feb 2019 at 11:47:53PM PST,$113.00,False
-***c(19),$165.00,28 Feb 2019 at 3:39:44PM PST,$113.00,False
1***1(6),$164.50,1 Mar 2019 at 5:08:04PM PST,$113.00,True
-***c(19),$162.00,28 Feb 2019 at 3:39:29PM PST,$113.00,False
-***c(19),$161.50,28 Feb 2019 at 3:39:29PM PST,$113.00,True
3***c(19),$159.00,28 Feb 2019 at 2:34:03PM PST,$113.00,False
-***c(19),$158.00,28 Feb 2019 at 3:39:21PM PST,$113.00,False
3***c(19),$152.50,28 Feb 2019 at 2:34:03PM PST,$113.00,True
-***c(19),$150.00,27 Feb 2019 at 6:15:09AM PST,$113.00,False
3***c(19),$148.50,28 Feb 2019 at 2:34:03PM PST,$113.00,True
-***c(19),$146.00,27 Feb 2019 at 6:13:56AM PST,$113.00,False
3***c(19),$145.00,28 Feb 2019 at 2:32:21PM PST,$113.00,False
-***c(19),$136.00,27 Feb 2019 at 6:13:56AM PST,$113.00,True
b***e(0),$133.50,27 Feb 2019 at 6:06:50AM PST,$113.00,False
-***c(19),$133.00,26 Feb 2019 at 1:32:01PM PST,$113.00,False
-***c(19),$131.00,24 Feb 2019 at 5:33:36PM PST,$113.00,False
b***e(0),$130.50,27 Feb 2019 at 6:06:39AM PST,$113.00,False
-***c(19),$128.00,24 Feb 2019 at 5:33:36PM PST,$113.00,True
b***e(0),$125.50,27 Feb 2019 at 6:06:36AM PST,$113.00,False
-***c(19),$123.00,24 Feb 2019 at 5:12:07PM PST,$113.00,False
b***e(0),$120.50,27 Feb 2019 at 6:06:29AM PST,$113.00,False
-***c(19),$118.00,24 Feb 2019 at 5:11:50PM PST,$113.00,False
a***y(1),$115.50,24 Feb 2019 at 5:07:31PM PST,$113.00,False
-***c(19),$113.00,24 Feb 2019 at 3:27:58PM PST,$113.00,False
-***c(19),$113.00,24 Feb 2019 at 3:27:58PM PST,$113.00,True
Starting Price,$113.00,22 Feb 2019 at 5:08:21PM PST,$113.00,False
