bidder,bid_amount,bid_time,starting_price,automatic
g***c(340),$179.00,9 Feb 2019 at 5:30:54PM PST,$19.99,False
g***o(430),$177.00,10 Feb 2019 at 5:55:34AM PST,$19.99,False
g***c(340),$174.50,9 Feb 2019 at 5:30:54PM PST,$19.99,True
2***0(192),$172.00,7 Feb 2019 at 10:57:31PM PST,$19.99,False
2***0(192),$140.00,7 Feb 2019 at 10:57:31PM PST,$19.99,True
p***i(1),$137.50,6 Feb 2019 at 6:14:49PM PST,$19.99,False
a***n(28),$135.00,6 Feb 2019 at 3:13:48PM PST,$19.99,False
p***i(1),$135.00,6 Feb 2019 at 6:14:46PM PST,$19.99,False
a***n(28),$132.50,6 Feb 2019 at 3:13:48PM PST,$19.99,True
p***i(1),$130.00,6 Feb 2019 at 6:14:42PM PST,$19.99,False
a***n(28),$127.50,6 Feb 2019 at 3:13:48PM PST,$19.99,True
7***7(121),$125.00,5 Feb 2019 at 10:07:14PM PST,$19.99,False
7***7(121),$122.50,5 Feb 2019 at 10:07:14PM PST,$19.99,True
o***i(25),$120.00,5 Feb 2019 at 2:57:18PM PST,$19.99,False
7***7(121),$120.00,5 Feb 2019 at 10:07:09PM PST,$19.99,False
o***i(25),$117.50,5 Feb 2019 at 2:57:18PM PST,$19.99,True
s***-(0),$115.00,5 Feb 2019 at 12:35:49PM PST,$19.99,False
s***-(0),$110.00,5 Feb 2019 at 12:35:46PM PST,$19.99,False
s***-(0),$105.00,5 Feb 2019 at 12:35:43PM PST,$19.99,False
o***i(25),$102.50,5 Feb 2019 at 2:57:18PM PST,$19.99,True
s***-(0),$100.00,5 Feb 2019 at 12:35:38PM PST,$19.99,False
s***-(0),$19.99,5 Feb 2019 at 12:35:38PM PST,$19.99,True
Starting Price,$19.99,5 Feb 2019 at 10:05:12AM PST,$19.99,False
