bidder,bid_amount,bid_time,starting_price,automatic
s***s(360),$227.50,9 Feb 2019 at 8:22:19AM PST,$147.00,False
s***s(360),$227.50,9 Feb 2019 at 8:22:04AM PST,$147.00,False
d***r(170),$225.00,7 Feb 2019 at 4:24:09PM PST,$147.00,False
s***s(360),$225.00,9 Feb 2019 at 8:21:57AM PST,$147.00,False
d***r(170),$215.50,7 Feb 2019 at 4:24:09PM PST,$147.00,True
v***l(205),$213.00,7 Feb 2019 at 4:23:27PM PST,$147.00,False
v***l(205),$212.50,7 Feb 2019 at 4:23:27PM PST,$147.00,True
d***r(170),$210.00,7 Feb 2019 at 4:09:17PM PST,$147.00,False
v***l(205),$208.00,7 Feb 2019 at 4:23:15PM PST,$147.00,False
d***r(170),$205.50,7 Feb 2019 at 4:09:17PM PST,$147.00,True
v***l(205),$203.00,7 Feb 2019 at 4:08:34PM PST,$147.00,False
d***r(170),$201.00,7 Feb 2019 at 3:46:38PM PST,$147.00,False
d***r(170),$200.50,7 Feb 2019 at 3:46:38PM PST,$147.00,True
v***l(205),$198.00,7 Feb 2019 at 4:08:26PM PST,$147.00,False
d***r(170),$195.50,7 Feb 2019 at 3:46:38PM PST,$147.00,True
v***l(205),$193.00,7 Feb 2019 at 4:08:17PM PST,$147.00,False
d***r(170),$190.50,7 Feb 2019 at 3:46:38PM PST,$147.00,True
v***l(205),$188.00,7 Feb 2019 at 4:07:54PM PST,$147.00,False
d***r(170),$185.50,7 Feb 2019 at 3:46:38PM PST,$147.00,True
v***l(205),$183.00,7 Feb 2019 at 3:45:46PM PST,$147.00,False
v***l(205),$182.50,7 Feb 2019 at 3:45:46PM PST,$147.00,True
d***r(170),$180.00,7 Feb 2019 at 3:39:17PM PST,$147.00,False
v***l(205),$178.00,7 Feb 2019 at 3:04:32AM PST,$147.00,False
v***l(205),$177.50,7 Feb 2019 at 3:04:32AM PST,$147.00,True
_***r(510),$175.00,6 Feb 2019 at 5:46:25PM PST,$147.00,False
v***l(205),$173.00,4 Feb 2019 at 9:57:32AM PST,$147.00,False
v***l(205),$172.50,4 Feb 2019 at 9:57:32AM PST,$147.00,True
e***2(10),$170.00,2 Feb 2019 at 5:45:53PM PST,$147.00,False
v***l(205),$170.00,4 Feb 2019 at 9:57:26AM PST,$147.00,False
e***2(10),$167.50,2 Feb 2019 at 5:45:53PM PST,$147.00,True
v***l(205),$165.00,4 Feb 2019 at 9:57:23AM PST,$147.00,False
e***2(10),$162.50,2 Feb 2019 at 5:45:53PM PST,$147.00,True
v***l(205),$160.00,4 Feb 2019 at 9:57:20AM PST,$147.00,False
e***2(10),$157.50,2 Feb 2019 at 5:45:53PM PST,$147.00,True
v***l(205),$155.00,4 Feb 2019 at 9:57:14AM PST,$147.00,False
e***2(10),$152.50,2 Feb 2019 at 5:45:53PM PST,$147.00,True
r***y(560),$150.00,3 Feb 2019 at 4:33:32PM PST,$147.00,False
e***2(10),$148.00,2 Feb 2019 at 5:44:58PM PST,$147.00,False
e***2(10),$147.00,2 Feb 2019 at 5:44:58PM PST,$147.00,True
Starting Price,$147.00,2 Feb 2019 at 8:22:26AM PST,$147.00,False
