bidder,bid_amount,bid_time,starting_price,automatic
y***l(11),$180.50,10 Feb 2019 at 3:53:00PM PST,$149.99,False
y***l(11),$180.50,10 Feb 2019 at 11:43:35AM PST,$149.99,False
g***g(16),$178.00,10 Feb 2019 at 1:38:42PM PST,$149.99,False
y***l(11),$172.50,10 Feb 2019 at 11:43:35AM PST,$149.99,True
g***g(16),$170.00,10 Feb 2019 at 1:38:02PM PST,$149.99,False
y***l(11),$167.50,10 Feb 2019 at 11:43:35AM PST,$149.99,True
g***g(16),$165.00,10 Feb 2019 at 1:37:39PM PST,$149.99,False
y***l(11),$162.50,10 Feb 2019 at 11:43:35AM PST,$149.99,True
g***g(16),$160.00,10 Feb 2019 at 1:35:41PM PST,$149.99,False
y***l(11),$157.50,10 Feb 2019 at 11:43:35AM PST,$149.99,True
g***g(16),$155.00,10 Feb 2019 at 1:34:47PM PST,$149.99,False
g***g(16),$149.99,10 Feb 2019 at 1:34:47PM PST,$149.99,True
Starting Price,$149.99,10 Feb 2019 at 11:18:11AM PST,$149.99,False
