bidder,bid_amount,bid_time,starting_price,automatic
j***a(15),$178.00,3 Apr 2019 at 9:40:02PM PDT,$113.00,False
i***e(368),$177.00,3 Apr 2019 at 10:28:57AM PDT,$113.00,False
i***e(368),$172.00,3 Apr 2019 at 10:28:47AM PDT,$113.00,False
i***e(368),$167.00,3 Apr 2019 at 10:28:39AM PDT,$113.00,False
i***e(368),$161.80,2 Apr 2019 at 6:51:44PM PDT,$113.00,False
j***a(15),$154.30,3 Apr 2019 at 9:40:02PM PDT,$113.00,True
i***e(368),$151.80,2 Apr 2019 at 6:51:22PM PDT,$113.00,False
i***e(368),$135.50,2 Apr 2019 at 6:51:22PM PDT,$113.00,True
v***v(2),$133.00,2 Apr 2019 at 6:51:32PM PDT,$113.00,False
i***e(368),$131.80,2 Apr 2019 at 6:51:00PM PDT,$113.00,False
i***e(368),$130.50,2 Apr 2019 at 6:51:00PM PDT,$113.00,True
v***v(2),$128.00,2 Apr 2019 at 6:51:29PM PDT,$113.00,False
i***e(368),$125.50,2 Apr 2019 at 6:51:00PM PDT,$113.00,True
v***v(2),$123.00,1 Apr 2019 at 8:29:30PM PDT,$113.00,False
v***v(2),$122.50,1 Apr 2019 at 8:29:30PM PDT,$113.00,True
m***_(93),$120.00,1 Apr 2019 at 9:56:51AM PDT,$113.00,False
v***v(2),$120.00,1 Apr 2019 at 8:29:25PM PDT,$113.00,False
v***v(2),$113.00,1 Apr 2019 at 8:29:25PM PDT,$113.00,True
Starting Price,$113.00,31 Mar 2019 at 9:54:12PM PDT,$113.00,False
