bidder,bid_amount,bid_time,starting_price,automatic
private listing - bidders' identities protected,$192.50,20 Feb 2019 at 3:01:51PM PST,$0.99,False
private listing - bidders' identities protected,$190.00,20 Feb 2019 at 3:46:04AM PST,$0.99,False
private listing - bidders' identities protected,$190.00,20 Feb 2019 at 3:01:48PM PST,$0.99,False
private listing - bidders' identities protected,$187.50,20 Feb 2019 at 3:46:04AM PST,$0.99,False
private listing - bidders' identities protected,$185.00,20 Feb 2019 at 3:01:43PM PST,$0.99,False
private listing - bidders' identities protected,$182.50,20 Feb 2019 at 3:46:04AM PST,$0.99,False
private listing - bidders' identities protected,$180.00,20 Feb 2019 at 3:01:39PM PST,$0.99,False
private listing - bidders' identities protected,$177.50,20 Feb 2019 at 3:46:04AM PST,$0.99,False
private listing - bidders' identities protected,$175.00,20 Feb 2019 at 3:01:35PM PST,$0.99,False
private listing - bidders' identities protected,$172.50,20 Feb 2019 at 3:46:04AM PST,$0.99,False
private listing - bidders' identities protected,$170.00,20 Feb 2019 at 3:01:29PM PST,$0.99,False
private listing - bidders' identities protected,$167.50,20 Feb 2019 at 3:46:04AM PST,$0.99,False
private listing - bidders' identities protected,$165.00,20 Feb 2019 at 3:01:25PM PST,$0.99,False
private listing - bidders' identities protected,$162.50,20 Feb 2019 at 3:46:04AM PST,$0.99,False
private listing - bidders' identities protected,$160.00,20 Feb 2019 at 3:01:19PM PST,$0.99,False
private listing - bidders' identities protected,$157.50,20 Feb 2019 at 3:46:04AM PST,$0.99,False
private listing - bidders' identities protected,$155.00,20 Feb 2019 at 3:01:13PM PST,$0.99,False
private listing - bidders' identities protected,$152.50,20 Feb 2019 at 3:46:04AM PST,$0.99,False
private listing - bidders' identities protected,$150.00,19 Feb 2019 at 7:03:43PM PST,$0.99,False
private listing - bidders' identities protected,$150.00,20 Feb 2019 at 3:45:43AM PST,$0.99,False
private listing - bidders' identities protected,$147.50,19 Feb 2019 at 7:03:43PM PST,$0.99,False
private listing - bidders' identities protected,$145.00,20 Feb 2019 at 3:45:30AM PST,$0.99,False
private listing - bidders' identities protected,$142.50,19 Feb 2019 at 7:03:43PM PST,$0.99,False
private listing - bidders' identities protected,$140.00,19 Feb 2019 at 6:06:21PM PST,$0.99,False
private listing - bidders' identities protected,$140.00,19 Feb 2019 at 7:03:34PM PST,$0.99,False
private listing - bidders' identities protected,$132.50,19 Feb 2019 at 6:06:21PM PST,$0.99,False
private listing - bidders' identities protected,$130.00,19 Feb 2019 at 7:03:23PM PST,$0.99,False
private listing - bidders' identities protected,$126.00,19 Feb 2019 at 7:03:23PM PST,$0.99,False
private listing - bidders' identities protected,$123.50,19 Feb 2019 at 6:06:08PM PST,$0.99,False
private listing - bidders' identities protected,$121.00,19 Feb 2019 at 6:05:30PM PST,$0.99,False
private listing - bidders' identities protected,$120.00,19 Feb 2019 at 2:55:16PM PST,$0.99,False
private listing - bidders' identities protected,$115.50,19 Feb 2019 at 2:55:16PM PST,$0.99,False
private listing - bidders' identities protected,$113.00,19 Feb 2019 at 6:05:21PM PST,$0.99,False
private listing - bidders' identities protected,$110.50,19 Feb 2019 at 2:55:16PM PST,$0.99,False
private listing - bidders' identities protected,$108.00,19 Feb 2019 at 6:05:14PM PST,$0.99,False
private listing - bidders' identities protected,$102.50,19 Feb 2019 at 2:55:16PM PST,$0.99,False
private listing - bidders' identities protected,$100.00,19 Feb 2019 at 6:04:27PM PST,$0.99,False
private listing - bidders' identities protected,$99.00,19 Feb 2019 at 2:55:16PM PST,$0.99,False
