bidder,bid_amount,bid_time,starting_price,automatic
c***n(39),$147.50,18 Feb 2019 at 6:28:56PM PST,$109.00,False
l***n(0),$145.00,15 Feb 2019 at 3:38:31PM PST,$109.00,False
c***n(39),$145.00,18 Feb 2019 at 6:28:31PM PST,$109.00,False
l***n(0),$142.50,15 Feb 2019 at 3:38:31PM PST,$109.00,True
c***n(39),$140.00,18 Feb 2019 at 6:28:10PM PST,$109.00,False
l***n(0),$137.50,15 Feb 2019 at 3:38:31PM PST,$109.00,True
4***m(6),$135.00,15 Feb 2019 at 2:40:03PM PST,$109.00,False
4***m(6),$132.50,15 Feb 2019 at 2:40:03PM PST,$109.00,True
l***n(0),$130.00,15 Feb 2019 at 8:40:15AM PST,$109.00,False
4***m(6),$130.00,15 Feb 2019 at 2:39:59PM PST,$109.00,False
l***n(0),$127.50,15 Feb 2019 at 8:40:15AM PST,$109.00,True
4***m(6),$125.00,15 Feb 2019 at 8:52:39AM PST,$109.00,False
l***n(0),$122.50,15 Feb 2019 at 8:40:15AM PST,$109.00,True
4***m(6),$120.00,12 Feb 2019 at 1:43:37PM PST,$109.00,False
4***m(6),$117.50,12 Feb 2019 at 1:43:37PM PST,$109.00,True
a***i(10),$115.00,12 Feb 2019 at 10:12:28AM PST,$109.00,False
a***i(10),$114.50,12 Feb 2019 at 10:12:28AM PST,$109.00,True
4***m(6),$112.00,12 Feb 2019 at 1:43:27PM PST,$109.00,False
4***m(6),$109.00,12 Feb 2019 at 1:43:27PM PST,$109.00,True
Starting Price,$109.00,11 Feb 2019 at 7:20:25PM PST,$109.00,False
