bidder,bid_amount,bid_time,starting_price,automatic
e***e(30),$200.49,20 Mar 2019 at 8:31:10PM PDT,$49.99,False
r***o(80),$197.99,21 Mar 2019 at 3:59:28AM PDT,$49.99,False
e***e(30),$113.61,20 Mar 2019 at 8:31:10PM PDT,$49.99,True
a***o(131),$111.11,20 Mar 2019 at 12:21:56PM PDT,$49.99,False
a***o(131),$80.00,20 Mar 2019 at 12:21:56PM PDT,$49.99,True
e***e(30),$79.00,20 Mar 2019 at 8:30:53PM PDT,$49.99,False
a***o(131),$77.00,20 Mar 2019 at 12:21:56PM PDT,$49.99,True
r***a(13),$76.00,20 Mar 2019 at 12:17:16PM PDT,$49.99,False
r***a(13),$75.00,20 Mar 2019 at 12:17:16PM PDT,$49.99,True
a***o(131),$74.00,20 Mar 2019 at 11:15:31AM PDT,$49.99,False
e***e(87),$73.21,20 Mar 2019 at 11:14:47AM PDT,$49.99,False
e***e(87),$73.00,20 Mar 2019 at 11:14:47AM PDT,$49.99,True
a***o(131),$72.00,20 Mar 2019 at 11:15:29AM PDT,$49.99,False
e***e(87),$71.00,20 Mar 2019 at 11:14:47AM PDT,$49.99,True
a***o(131),$70.00,20 Mar 2019 at 11:15:27AM PDT,$49.99,False
e***e(87),$69.00,20 Mar 2019 at 11:14:47AM PDT,$49.99,True
a***o(131),$68.00,20 Mar 2019 at 11:15:24AM PDT,$49.99,False
e***e(87),$67.00,20 Mar 2019 at 11:14:47AM PDT,$49.99,True
a***o(131),$66.00,20 Mar 2019 at 11:15:20AM PDT,$49.99,False
e***e(87),$65.00,20 Mar 2019 at 11:14:47AM PDT,$49.99,True
a***o(131),$64.00,20 Mar 2019 at 11:14:10AM PDT,$49.99,False
e***e(87),$63.21,20 Mar 2019 at 9:55:52AM PDT,$49.99,False
e***e(87),$63.00,20 Mar 2019 at 9:55:52AM PDT,$49.99,True
a***o(131),$62.00,20 Mar 2019 at 11:14:08AM PDT,$49.99,False
e***e(87),$61.00,20 Mar 2019 at 9:55:52AM PDT,$49.99,True
o***g(20),$60.00,20 Mar 2019 at 8:43:12AM PDT,$49.99,False
o***g(20),$58.00,20 Mar 2019 at 8:43:12AM PDT,$49.99,True
n***g(41),$57.00,20 Mar 2019 at 9:04:07AM PDT,$49.99,False
o***g(20),$52.00,20 Mar 2019 at 8:43:12AM PDT,$49.99,True
n***g(41),$51.00,20 Mar 2019 at 9:03:50AM PDT,$49.99,False
n***g(41),$49.99,20 Mar 2019 at 9:03:50AM PDT,$49.99,True
Starting Price,$49.99,20 Mar 2019 at 6:58:31AM PDT,$49.99,False
