bidder,bid_amount,bid_time,starting_price,automatic
1***2(24),$172.50,11 Feb 2019 at 2:16:23PM PST,$125.00,False
1***1(0),$170.00,11 Feb 2019 at 2:15:26PM PST,$125.00,False
1***2(24),$169.00,11 Feb 2019 at 2:16:08PM PST,$125.00,False
1***1(0),$163.50,11 Feb 2019 at 2:15:26PM PST,$125.00,True
1***2(24),$161.00,11 Feb 2019 at 2:15:59PM PST,$125.00,False
1***1(0),$158.50,11 Feb 2019 at 2:15:26PM PST,$125.00,True
1***2(24),$156.00,11 Feb 2019 at 2:13:55PM PST,$125.00,False
1***1(0),$155.50,11 Feb 2019 at 2:15:26PM PST,$125.00,True
1***2(24),$153.00,5 Feb 2019 at 5:39:52PM PST,$125.00,False
1***2(24),$152.50,5 Feb 2019 at 5:39:52PM PST,$125.00,True
1***1(0),$150.00,11 Feb 2019 at 2:15:10PM PST,$125.00,False
1***2(24),$142.50,5 Feb 2019 at 5:39:52PM PST,$125.00,True
t***t(0),$140.00,5 Feb 2019 at 5:39:14PM PST,$125.00,False
1***2(24),$138.00,5 Feb 2019 at 5:31:48PM PST,$125.00,False
1***2(24),$137.50,5 Feb 2019 at 5:31:48PM PST,$125.00,True
t***t(0),$135.00,5 Feb 2019 at 5:39:11PM PST,$125.00,False
1***2(24),$132.50,5 Feb 2019 at 5:31:48PM PST,$125.00,True
t***t(0),$130.00,5 Feb 2019 at 5:39:07PM PST,$125.00,False
1***2(24),$127.50,5 Feb 2019 at 5:31:48PM PST,$125.00,True
d***_(0),$125.00,5 Feb 2019 at 4:44:10AM PST,$125.00,False
d***_(0),$125.00,5 Feb 2019 at 4:44:10AM PST,$125.00,True
Starting Price,$125.00,4 Feb 2019 at 2:22:35PM PST,$125.00,False
